mediadive_id	name	complex_medium	source	link	min_pH	max_pH	reference	description	ingredents
mediadive.ingredient:46	PFENNIG'S MEDIUM I WITH SALT	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium46.pdf	7.1	7.3			"{'Main sol. 28': 'mediadive.solution:26', 'NaCl': 'CHEBI:26710', 'Solution A': 'mediadive.solution:27', 'Resazurin solution': 'mediadive.solution:30', 'Bicarbonate solution': 'mediadive.solution:29', ""Pfennig's heterotrophic salts solution"": 'mediadive.solution:31', 'Sulfide solution, 1.5%': 'mediadive.solution:28', 'Vitamin B12 solution': 'mediadive.solution:32', 'Neutralized sulfide solution 3% (w/v)': 'mediadive.solution:34', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Yeast extract': 'CAS-RN:8013-01-2', 'Distilled water': 'CHEBI:15377', 'Na2S x 9 H2O': 'CHEBI:76209', 'NaHCO3': 'CHEBI:32139', 'H2O': 'CHEBI:15377', 'Resazurin': 'CHEBI:8806', 'Ammonium chloride': 'CHEBI:31206', 'Ammonium acetate': 'CHEBI:62947', 'Pyruvic acid sodium salt': 'CHEBI:113246', 'Dextrose': 'CHEBI:4167', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'KCl': 'CHEBI:32588', 'KH2PO4': 'CHEBI:63036', 'Trace element solution SL-12 B': 'mediadive.solution:33', 'Vitamin B12': 'CHEBI:17439'}"
mediadive.ingredient:48	TRYPTONE THIOGLYCOLATE MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium48.pdf	7.5	7.5			{'K2HPO4': 'CHEBI:131527', 'KH2PO4': 'CHEBI:63036', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Glucose': 'CHEBI:17234', 'Peptone': 'CAS-RN:73049-73-7', 'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Na-thioglycolate': 'CHEBI:86481', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:49	C/10 MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium49.pdf	7.2	7.2			{'Casitone': 'CAS-RN:65072-00-6', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:51	SPHAEROTILUS MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium51.pdf	7	7			{'Beef extract': 'mediadive.ingredient:85', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:52	CLOSTRIDIUM KLUYVERI MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium52.pdf	6.8	7			{'K-acetate': 'CHEBI:32029', 'K2HPO4': 'CHEBI:131527', 'KH2PO4': 'CHEBI:63036', 'NH4Cl': 'CHEBI:31206', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Trace element solution SL-10': 'mediadive.solution:595', 'Selenite-tungstate solution': 'mediadive.solution:777', 'Yeast extract': 'CAS-RN:8013-01-2', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'Ethanol absolute': 'CHEBI:64175', 'Na2CO3': 'CHEBI:29377', 'Seven vitamins solution': 'mediadive.solution:1038', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na2S x 9 H2O': 'CHEBI:76209', 'Distilled water': 'CHEBI:15377', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'D-(+)-biotin': 'CHEBI:15956', 'Nicotinic acid': 'CHEBI:15940', 'Calcium pantothenate': 'CHEBI:31345', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751'}
mediadive.ingredient:53	CORYNEBACTERIUM AGAR	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium53.pdf	7.2	7.4			{'Casein peptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Glucose': 'CHEBI:17234', 'NaCl': 'CHEBI:26710', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:54	GLUCOSE YEAST EXTRACT MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium54.pdf					{'Glucose': 'CHEBI:17234', 'Yeast extract': 'CAS-RN:8013-01-2', 'CaCO3': 'CHEBI:3311', 'Distilled water': 'CHEBI:15377', 'Agar': 'CHEBI:2509'}
mediadive.ingredient:54a	REACTIVATION WITH LIQUID MEDIUM 545	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium54a.pdf	7.3	7.3			{'54. GLUCOSE YEAST EXTRACT AGAR': 'mediadive.solution:71', '545. TRYPTONE SOYA BROTH (TSB)': 'mediadive.solution:72', 'Glucose': 'CHEBI:17234', 'Yeast extract': 'CAS-RN:8013-01-2', 'CaCO3': 'CHEBI:3311', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377', 'Casein peptone': 'CAS-RN:91079-40-2', 'Soy peptone': 'CAS-RN:91079-46-8', 'D(+)-Glucose': 'CHEBI:17634', 'NaCl': 'CHEBI:26710', 'K2HPO4': 'CHEBI:131527'}
mediadive.ingredient:54b	CLOSTRIDIUM SP. MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium54b.pdf					{'Glucose': 'CHEBI:17234', 'Yeast extract': 'CAS-RN:8013-01-2', 'CaCO3': 'CHEBI:3311', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:55	FRUCTOSE MINERAL MEDIUM	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium55.pdf					{'Solution A': 'mediadive.solution:75', 'Solution B': 'mediadive.solution:76', 'Solution C': 'mediadive.solution:77', 'Agar': 'CHEBI:2509', 'Na2HPO4 x 12 H2O': 'CHEBI:34683', 'KH2PO4': 'CHEBI:63036', 'NH4Cl': 'CHEBI:31206', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Trace element solution SL-6': 'mediadive.solution:25', 'Distilled water': 'CHEBI:15377', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Ferric ammonium citrate': 'CHEBI:31604', 'Fructose': 'CHEBI:28757', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:56	TRYPTICASE STARCH AGAR	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium56.pdf					{'Trypticase soy broth': 'mediadive.ingredient:99', 'Yeast extract': 'CAS-RN:8013-01-2', 'Starch': 'CHEBI:28017', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:57	AAM MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium57.pdf	5.4	5.4			{'Tryptone': 'CAS-RN:91079-40-2', 'Meat extract': 'mediadive.ingredient:2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Tween 80': 'CHEBI:53426', 'Na-acetate': 'CHEBI:32954', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x H2O': 'CHEBI:86364', 'Casamino acids': 'mediadive.ingredient:101', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:58	BIFIDOBACTERIUM MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium58.pdf	6.8	6.8			{'Casein peptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Meat extract': 'mediadive.ingredient:2', 'Bacto Soytone': 'mediadive.ingredient:102', 'Glucose': 'CHEBI:17234', 'K2HPO4': 'CHEBI:131527', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x H2O': 'CHEBI:86364', 'Tween 80': 'CHEBI:53426', 'NaCl': 'CHEBI:26710', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Salt solution': 'mediadive.solution:5553', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KH2PO4': 'CHEBI:63036', 'NaHCO3': 'CHEBI:32139'}
mediadive.ingredient:59	LEUCONOSTOC OENOS MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium59.pdf	4.8	4.8			{'Casein peptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Glucose': 'CHEBI:17234', 'Fructose': 'CHEBI:28757', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x H2O': 'CHEBI:86364', '(NH4) citrate': 'CAS-RN:3458-72-8', 'Tween 80': 'CHEBI:53426', 'Tomato juice': 'mediadive.ingredient:105', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:60	MOORELLA MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium60.pdf	6.9	6.9			{'Solution A': 'mediadive.solution:83', 'Solution B': 'mediadive.solution:84', 'Solution C': 'mediadive.solution:85', 'Solution D': 'mediadive.solution:86', 'Solution E': 'mediadive.solution:87', 'Solution F': 'mediadive.solution:88', 'MgSO4 x 7 H2O': 'CHEBI:31795', '(NH4)2SO4': 'CHEBI:62946', 'Fe(NH4)2(SO4)2': 'CAS-RN:7783-85-9', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'Distilled water': 'CHEBI:15377', 'K2HPO4': 'CHEBI:131527', 'KH2PO4': 'CHEBI:63036', 'Glucose': 'CHEBI:17234', 'Na2CO3': 'CHEBI:29377', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na2S x 9 H2O': 'CHEBI:76209'}
mediadive.ingredient:61	THERMOANAEROBACTER MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium61.pdf	6.8	7.5			{'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'Sucrose': 'CHEBI:17992', 'Na2SO3': 'CHEBI:86477', 'Na2S2O3 x 5 H2O': 'CHEBI:32150', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:63	DESULFOVIBRIO (POSTGATE) MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium63.pdf	6.8	7			{'Solution A': 'mediadive.solution:91', 'Solution B': 'mediadive.solution:92', 'Solution C': 'mediadive.solution:93', 'K2HPO4': 'CHEBI:131527', 'NH4Cl': 'CHEBI:31206', 'Na2SO4': 'CHEBI:32149', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Na-DL-lactate': 'CHEBI:75228', 'Yeast extract': 'CAS-RN:8013-01-2', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'Distilled water': 'CHEBI:15377', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Na-thioglycolate': 'CHEBI:86481', 'Ascorbic acid': 'CHEBI:22652'}
mediadive.ingredient:63a	DESULFOTOMACULUM (14.5) MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium63a.pdf	6.8	7			{'Solution A': 'mediadive.solution:95', 'Solution B': 'mediadive.solution:96', 'Solution C': 'mediadive.solution:97', 'K2HPO4': 'CHEBI:131527', 'NH4Cl': 'CHEBI:31206', 'Na2SO4': 'CHEBI:32149', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Na-acetate': 'CHEBI:32954', 'Na-pyruvate': 'CHEBI:50144', 'Yeast extract': 'CAS-RN:8013-01-2', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'Distilled water': 'CHEBI:15377', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Na-thioglycolate': 'CHEBI:86481', 'Ascorbic acid': 'CHEBI:22652'}
mediadive.ingredient:63b	DESULFOVIBRIO MEDIUM (SEAWATER)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium63b.pdf	6.8	7			{'Solution A': 'mediadive.solution:99', 'Solution B': 'mediadive.solution:100', 'Solution C': 'mediadive.solution:101', 'K2HPO4': 'CHEBI:131527', 'NH4Cl': 'CHEBI:31206', 'Na2SO4': 'CHEBI:32149', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Na-DL-lactate': 'CHEBI:75228', 'Yeast extract': 'CAS-RN:8013-01-2', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'Sea water': 'mediadive.ingredient:286', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Distilled water': 'CHEBI:15377', 'Na-thioglycolate': 'CHEBI:86481', 'Ascorbic acid': 'CHEBI:22652'}
mediadive.ingredient:63c	DESULFOVIBRIO MEDIUM (CHOLINE)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium63c.pdf	6.8	7			{'Solution A': 'mediadive.solution:103', 'Solution B': 'mediadive.solution:104', 'Solution C': 'mediadive.solution:105', 'K2HPO4': 'CHEBI:131527', 'NH4Cl': 'CHEBI:31206', 'Na2SO4': 'CHEBI:32149', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Choline chloride': 'CHEBI:133341', 'Yeast extract': 'CAS-RN:8013-01-2', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'Distilled water': 'CHEBI:15377', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Na-thioglycolate': 'CHEBI:86481', 'Ascorbic acid': 'CHEBI:22652'}
mediadive.ingredient:65	GYM STREPTOMYCES MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium65.pdf	7.2	7.2			{'Glucose': 'CHEBI:17234', 'Yeast extract': 'CAS-RN:8013-01-2', 'Malt extract': 'CAS-RN:8002-48-0', 'CaCO3': 'CHEBI:3311', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:67	CY-AGAR	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium67.pdf	7.2	7.2			{'Casitone': 'CAS-RN:65072-00-6', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Yeast extract': 'CAS-RN:8013-01-2', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:68	HALOTHIOBACILLUS NEAPOLITANUS MEDIUM	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium68.pdf	6.6	7			{'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'NH4Cl': 'CHEBI:31206', 'Trace element solution (Vishniac and Santer, 1957)': 'mediadive.solution:114', 'Bromocresol purple': 'CHEBI:86154', 'Agar': 'CHEBI:2509', 'Na2S2O3 x 5 H2O': 'CHEBI:32150', 'Distilled water': 'CHEBI:15377', 'Na2-EDTA': 'CHEBI:64734', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'FeSO4 x 7 H2O': 'CHEBI:75836', '(NH4)6Mo7O24 x 4 H2O': 'CAS-RN:12054-85-2', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'CoCl2 x 6 H2O': 'CHEBI:35696'}
mediadive.ingredient:69	STARKEYA NOVELLA MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium69.pdf	8.5	8.5			{'Solution A': 'mediadive.solution:110', 'Solution B': 'mediadive.solution:111', 'Solution C': 'mediadive.solution:112', 'Solution D': 'mediadive.solution:113', 'Na2HPO4 x 12 H2O': 'CHEBI:34683', 'KH2PO4': 'CHEBI:63036', 'NH4Cl': 'CHEBI:31206', 'Yeast extract': 'CAS-RN:8013-01-2', 'Phenol red': 'CHEBI:31991', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Trace element solution (Vishniac and Santer, 1957)': 'mediadive.solution:114', 'Na2S2O3 x 5 H2O': 'CHEBI:32150', 'Na2-EDTA': 'CHEBI:64734', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'FeSO4 x 7 H2O': 'CHEBI:75836', '(NH4)6Mo7O24 x 4 H2O': 'CAS-RN:12054-85-2', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'CoCl2 x 6 H2O': 'CHEBI:35696'}
mediadive.ingredient:70	ACIDITHIOBACILLUS FERROOXIDANS MEDIUM	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium70.pdf	1.4	1.4			{'KH2PO4': 'CHEBI:63036', 'MgSO4 x 7 H2O': 'CHEBI:31795', '(NH4)2SO4': 'CHEBI:62946', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'H2SO4': 'CHEBI:26836'}
mediadive.ingredient:71	ACIDITHIOBACILLUS THIOOXIDANS MEDIUM	0	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium71.pdf	4.4	4.7			{'KH2PO4': 'CHEBI:63036', 'MgSO4 x 7 H2O': 'CHEBI:31795', '(NH4)2SO4': 'CHEBI:62946', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Na2S2O3 x 5 H2O': 'CHEBI:32150', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:73	MEDIUM FOR HALOPHILIC BACILLI	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium73.pdf	7	7			{'Casamino acids': 'mediadive.ingredient:101', 'Yeast extract': 'CAS-RN:8013-01-2', 'NaCl': 'CHEBI:26710', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:74	THERMUS THERMOPHILUS MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium74.pdf	7	7			{'Yeast extract': 'CAS-RN:8013-01-2', 'Proteose peptone no. 3': 'CAS-RN:91079-38-8', 'NaCl': 'CHEBI:26710', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:75	TRYPTICASE PHYTONE MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium75.pdf	7.3	7.3			{'Trypticase peptone': 'CAS-RN:91079-40-2', 'Phytone peptone': 'mediadive.ingredient:125', 'NaCl': 'CHEBI:26710', 'K2HPO4': 'CHEBI:131527', 'Glucose': 'CHEBI:17234', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:76	GOTTSCHALKIA MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium76.pdf	7	7.5			{'KOH': 'CHEBI:32035', 'K2HPO4': 'CHEBI:131527', 'Uric acid': 'CHEBI:27226', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Trace element solution SL-10': 'mediadive.solution:595', 'Selenite-tungstate solution': 'mediadive.solution:777', 'Yeast extract': 'CAS-RN:8013-01-2', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'Na2CO3': 'CHEBI:29377', 'Na-thioglycolate': 'CHEBI:86481', 'Distilled water': 'CHEBI:15377', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.ingredient:77	LIVER BROTH (Oxoid CM 77)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium77.pdf					{}
mediadive.ingredient:78	CHOPPED MEAT MEDIUM	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium78.pdf	7	7			{'Ground beef': 'mediadive.ingredient:128', 'Distilled water': 'CHEBI:15377', 'NaOH': 'CHEBI:32145', 'Casitone': 'CAS-RN:65072-00-6', 'Yeast extract': 'CAS-RN:8013-01-2', 'K2HPO4': 'CHEBI:131527', 'Resazurin': 'CHEBI:8806', 'L-Cysteine HCl': 'CHEBI:52891', 'Agar': 'CHEBI:2509', 'Haemin solution': 'mediadive.solution:124', 'Vitamin K1 solution': 'mediadive.solution:125', 'Vitamin K3 solution': 'mediadive.solution:5540', 'Haemin': 'CHEBI:50385', 'Vitamin K1': 'CHEBI:18067', 'Ethanol': 'CHEBI:16236', 'Vitamin K3': 'mediadive.ingredient:2086', 'Water': 'CHEBI:15377'}
mediadive.ingredient:78a	CHOPPED MEAT MEDIUM FOR TREPONEMA SP.	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium78a.pdf					{'Main sol. 78': 'mediadive.solution:123', 'Vitamin solution': 'mediadive.solution:926', 'Amino acid solution (filter sterilized)': 'mediadive.solution:127', 'L-Histidine': 'CHEBI:15971', 'L-Serine': 'CHEBI:17115', 'L-Glutamine': 'CHEBI:18050', 'Distilled water': 'CHEBI:15377', 'Vitamin B12': 'CHEBI:17439', 'Pantothenic acid': 'CHEBI:7916', 'Riboflavin': 'CHEBI:17015', 'Pyridoxamine hydrochloride': 'CHEBI:131531', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Nicotinic acid': 'CHEBI:15940', 'Nicotine amide': 'PubChem:936', 'alpha-lipoic acid': 'CHEBI:16494', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'Ground beef': 'mediadive.ingredient:128', 'NaOH': 'CHEBI:32145', 'Casitone': 'CAS-RN:65072-00-6', 'Yeast extract': 'CAS-RN:8013-01-2', 'K2HPO4': 'CHEBI:131527', 'Resazurin': 'CHEBI:8806', 'L-Cysteine HCl': 'CHEBI:52891', 'Agar': 'CHEBI:2509', 'Haemin solution': 'mediadive.solution:124', 'Vitamin K1 solution': 'mediadive.solution:125', 'Vitamin K3 solution': 'mediadive.solution:5540', 'Haemin': 'CHEBI:50385', 'Vitamin K3': 'mediadive.ingredient:2086', 'Ethanol': 'CHEBI:16236', 'Water': 'CHEBI:15377', 'Vitamin K1': 'CHEBI:18067'}
mediadive.ingredient:78b	CHOPPED MEAT MEDIUM (N2/CO2)	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium78b.pdf	7	7			{'Ground beef': 'mediadive.ingredient:128', 'NaOH': 'CHEBI:32145', 'Casitone': 'CAS-RN:65072-00-6', 'Yeast extract': 'CAS-RN:8013-01-2', 'K2HPO4': 'CHEBI:131527', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Distilled water': 'CHEBI:15377', 'Haemin solution': 'mediadive.solution:124', 'Vitamin K1 solution': 'mediadive.solution:125', 'Vitamin K3 solution': 'mediadive.solution:5540', 'Haemin': 'CHEBI:50385', 'Vitamin K1': 'CHEBI:18067', 'Ethanol': 'CHEBI:16236', 'Vitamin K3': 'mediadive.ingredient:2086', 'Water': 'CHEBI:15377'}
mediadive.ingredient:78c	CHOPPED MEAT MEDIUM FOR FRETIBACTERIUM SP.	1	DSMZ	https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium78c.pdf	7	7			"{'Ground beef': 'mediadive.ingredient:128', 'NaOH': 'CHEBI:32145', 'Casein peptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'K2HPO4': 'CHEBI:131527', 'Sodium resazurin': 'CAS-RN:62758-13-8', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na-fumarate': 'CHEBI:115156', 'Na-formate': 'CHEBI:62965', 'Clarified rumen fluid': 'mediadive.solution:2618', 'Horse serum': 'mediadive.ingredient:146', 'Fatty acid mixture': 'mediadive.solution:209', ""Wolin's vitamin solution (10x)"": 'mediadive.solution:5980', 'Haemin solution': 'mediadive.solution:124', 'Vitamin K1 solution': 'mediadive.solution:125', 'DL-Dithiothreitol': 'CHEBI:18320', 'Distilled water': 'CHEBI:15377', 'Isobutyric acid': 'CHEBI:16135', 'DL-2-Methylbutyric acid': 'CHEBI:37070', 'Valeric acid': 'CHEBI:17418', 'Isovaleric acid': 'CHEBI:28484', 'Haemin': 'CHEBI:50385', 'Vitamin K1': 'CHEBI:18067', 'Ethanol': 'CHEBI:16236', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium D-(+)-pantothenate': 'CHEBI:1687714', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', '(DL)-alpha-Lipoic acid': 'CHEBI:16494'}"
